,사용일자,폭염여부,황사관측,미세먼지,초미세먼지,한파특보,평균이용승객수,강수량,적설,행정구역_경기남부,행정구역_경기동부,행정구역_경기북서부,행정구역_경기중부,행정구역_서울,행정구역_인천,요일,평일,주말
103,2023-04-18,0.0,0.0,0.0,0.0,0.0,0.1176296962507589,0.0290156201728194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0
104,2023-04-18,0.0,0.0,0.0,0.0,0.0,0.0369354611690004,0.0334703394678342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0
105,2023-04-18,0.0,0.0,0.0,0.0,0.0,-0.1148642489537287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0
106,2023-04-18,0.0,0.0,0.0,0.0,0.0,0.7519760108969025,0.0305042373334383,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0
107,2023-04-18,0.0,0.0,0.0,0.0,0.0,-1.2002448567168942,0.0552567407189896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0
108,2023-04-19,0.0,0.0,0.0,0.0,0.0,-1.079176682909886,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0
109,2023-04-19,0.0,0.0,0.0,0.0,0.0,1.1008989181253748,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0
110,2023-04-19,0.0,0.0,0.0,0.0,0.0,0.1815446858814431,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,0
111,2023-04-19,0.0,0.0,0.0,0.0,0.0,0.8634232959813526,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
112,2023-04-19,0.0,0.0,0.0,0.0,0.0,-0.0548328666123727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0
113,2023-04-19,0.0,0.0,0.0,0.0,0.0,0.1340381262306561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0
114,2023-04-20,0.0,0.0,0.0,0.0,0.0,0.8033392437402755,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0
115,2023-04-20,0.0,0.0,0.0,0.0,0.0,-0.076295607668467,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,0
116,2023-04-20,0.0,0.0,0.0,0.0,0.0,0.157685026827123,0.009316674800683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1,0
117,2023-04-20,0.0,0.0,0.0,0.0,0.0,0.1053330079172033,0.0062273055407239,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0
118,2023-04-20,0.0,0.0,0.0,0.0,0.0,1.0784351672796118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0
119,2023-04-20,0.0,0.0,0.0,0.0,0.0,-1.0880472804542602,0.0031218037310832,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0
120,2023-04-21,0.0,0.0,0.0,0.0,0.0,1.1230955434151986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,1,0
121,2023-04-21,0.0,0.0,0.0,0.0,0.0,0.8561145081186063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,1,0
122,2023-04-21,0.0,0.0,0.0,0.0,0.0,0.2049789112687825,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,1,0
123,2023-04-21,0.0,0.0,0.0,0.0,0.0,-1.0590897278116334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1,0
124,2023-04-21,0.0,0.0,0.0,0.0,0.0,0.1686245406564241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1,0
125,2023-04-21,0.0,0.0,0.0,0.0,0.0,-0.024659075485938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1,0
126,2023-04-22,0.0,0.0,0.0,0.0,0.0,0.6085688126294424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,1
127,2023-04-22,0.0,0.0,0.0,0.0,0.0,-1.3700675458750284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0,1
128,2023-04-22,0.0,0.0,0.0,0.0,0.0,-0.2225066601607698,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0,1
129,2023-04-22,0.0,0.0,0.0,0.0,0.0,0.3866959018775294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0,1
130,2023-04-22,0.0,0.0,1.0,1.0,0.0,-0.4058101945452972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0,1
131,2023-04-22,0.0,0.0,0.0,0.0,0.0,-0.134576162752739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,1
132,2023-04-23,0.0,0.0,0.0,0.0,0.0,0.1217253358319406,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,0,1
133,2023-04-23,0.0,0.0,0.0,0.0,0.0,-0.6226546457603821,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0,1
134,2023-04-23,0.0,0.0,0.0,0.0,0.0,-0.5441343804074165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0,1
135,2023-04-23,0.0,0.0,0.0,0.0,0.0,-0.7458489921506694,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0,1
136,2023-04-23,0.0,0.0,0.0,0.0,0.0,-0.0499045634091695,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,0,1
137,2023-04-23,0.0,0.0,0.0,0.0,0.0,-1.7756913332481254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,1
138,2023-04-24,0.0,0.0,0.0,0.0,0.0,1.031335275075058,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0
