,사용일자,폭염여부,황사관측,미세먼지,초미세먼지,한파특보,평균이용승객수,강수량,적설,행정구역_경기남부,행정구역_경기동부,행정구역_경기북서부,행정구역_경기중부,행정구역_서울,행정구역_인천
162,2023-04-28,0.0,0.0,0.0,0.0,0.0,1.178730065138797,0.009316674800683098,0.0,0.0,0.0,0.0,0.0,1.0,0.0
163,2023-04-28,0.0,0.0,0.0,0.0,0.0,0.2775079052878283,0.021516122995412276,0.0,0.0,0.0,1.0,0.0,0.0,0.0
164,2023-04-28,0.0,0.0,0.0,0.0,0.0,-0.9661879155671698,0.0015629502955386235,0.0,0.0,1.0,0.0,0.0,0.0,0.0
165,2023-04-28,0.0,0.0,0.0,0.0,0.0,0.924005998712953,0.03935852861064666,0.0,0.0,0.0,0.0,1.0,0.0,0.0
166,2023-04-28,0.0,0.0,0.0,0.0,0.0,0.06229658790823554,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
167,2023-04-28,0.0,0.0,0.0,0.0,0.0,0.2098464388859399,0.007258879511695246,0.0,0.0,0.0,0.0,0.0,0.0,1.0
168,2023-04-29,0.0,0.0,0.0,0.0,0.0,0.5266327864376589,0.3006508676283461,0.0,0.0,0.0,0.0,0.0,1.0,0.0
169,2023-04-29,0.0,0.0,0.0,0.0,0.0,-0.37316053927431375,0.24113101012208826,0.0,0.0,0.0,1.0,0.0,0.0,0.0
170,2023-04-29,0.0,0.0,0.0,0.0,0.0,-1.5320915933796138,0.14509404921418065,0.0,0.0,1.0,0.0,0.0,0.0,0.0
171,2023-04-29,0.0,0.0,0.0,0.0,0.0,0.25962405190927945,0.1796310101255532,0.0,0.0,0.0,0.0,1.0,0.0,0.0
172,2023-04-29,0.0,0.0,0.0,0.0,0.0,-0.2985431079362493,0.18576992652272734,0.0,0.0,0.0,0.0,0.0,0.0,1.0
173,2023-04-29,0.0,0.0,0.0,0.0,0.0,-0.5197666424962553,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
174,2023-04-30,0.0,0.0,0.0,0.0,0.0,0.10923518050731218,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
175,2023-04-30,0.0,0.0,0.0,0.0,0.0,0.31405337664525185,0.0031218037310832896,0.0,0.0,0.0,0.0,0.0,1.0,0.0
176,2023-04-30,0.0,0.0,0.0,0.0,0.0,-0.40172715769609735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
177,2023-04-30,0.0,0.0,0.0,0.0,0.0,-0.46601413421635607,0.0,0.001041235189650572,0.0,0.0,1.0,0.0,0.0,0.0
178,2023-04-30,0.0,0.0,0.0,0.0,0.0,-0.6454453677767352,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
179,2023-04-30,0.0,0.0,0.0,0.0,0.0,-1.5101841931355757,0.007773996256894276,0.0,0.0,1.0,0.0,0.0,0.0,0.0
180,2023-05-02,0.0,0.0,0.0,0.0,0.0,1.09668303661121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
181,2023-05-02,0.0,0.0,0.0,0.0,0.0,0.20887148784718707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
182,2023-05-02,0.0,0.0,0.0,0.0,0.0,-1.1037664979495172,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
183,2023-05-02,0.0,0.0,0.0,0.0,0.0,0.8259780665345081,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
184,2023-05-02,0.0,0.0,0.0,0.0,0.0,-0.03444443744962248,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
